date,dam,precipitation_mm
2020-03-26,Capacciotti,57.9
2020-03-27,Capacciotti,13.8
2020-03-28,Capacciotti,7.5
2020-03-29,Capacciotti,0.8
2020-03-30,Capacciotti,1.7
2020-03-31,Capacciotti,3.9
2020-04-01,Capacciotti,2.8
2020-04-02,Capacciotti,0.0
2020-04-03,Capacciotti,0.0
2020-04-04,Capacciotti,0.0
2020-04-05,Capacciotti,0.0
2020-04-06,Capacciotti,0.0
2020-04-07,Capacciotti,0.0
2020-04-08,Capacciotti,0.0
2020-04-09,Capacciotti,0.0
2020-04-10,Capacciotti,0.0
2020-04-11,Capacciotti,0.0
2020-04-12,Capacciotti,0.0
2020-04-13,Capacciotti,0.0
2020-04-14,Capacciotti,11.8
2020-04-15,Capacciotti,0.5
2020-04-16,Capacciotti,0.0
2020-04-17,Capacciotti,0.0
2020-04-18,Capacciotti,0.0
2020-04-19,Capacciotti,0.1
2020-04-20,Capacciotti,21.7
2020-04-21,Capacciotti,19.0
2020-04-22,Capacciotti,29.5
2020-04-23,Capacciotti,15.9
2020-04-24,Capacciotti,0.0
2020-04-25,Capacciotti,0.0
2020-04-26,Capacciotti,1.1
2020-04-27,Capacciotti,0.2
2020-04-28,Capacciotti,0.0
2020-04-29,Capacciotti,0.9
2020-04-30,Capacciotti,0.0
2020-05-01,Capacciotti,0.0
2020-05-02,Capacciotti,6.9
2020-05-03,Capacciotti,10.6
2020-05-04,Capacciotti,0.0
2020-05-05,Capacciotti,0.0
2020-05-06,Capacciotti,3.6
2020-05-07,Capacciotti,0.1
2020-05-08,Capacciotti,0.0
2020-05-09,Capacciotti,0.0
2020-05-10,Capacciotti,0.3
2020-05-11,Capacciotti,0.1
2020-05-12,Capacciotti,0.0
2020-05-13,Capacciotti,0.0
2020-05-14,Capacciotti,0.1
2020-05-15,Capacciotti,0.0
2020-05-16,Capacciotti,0.0
2020-05-17,Capacciotti,0.0
2020-05-18,Capacciotti,0.0
2020-05-19,Capacciotti,1.7
2020-05-20,Capacciotti,11.6
2020-05-21,Capacciotti,4.9
2020-05-22,Capacciotti,0.0
2020-05-23,Capacciotti,0.0
2020-05-24,Capacciotti,0.5
2020-05-25,Capacciotti,0.0
2020-05-26,Capacciotti,0.0
2020-05-27,Capacciotti,4.0
2020-05-28,Capacciotti,0.0
2020-05-29,Capacciotti,5.7
2020-05-30,Capacciotti,19.6
2020-05-31,Capacciotti,3.2
2020-06-01,Capacciotti,0.8
2020-06-02,Capacciotti,0.0
2020-06-03,Capacciotti,0.0
2020-06-04,Capacciotti,0.0
2020-06-05,Capacciotti,20.7
2020-06-06,Capacciotti,0.0
2020-06-07,Capacciotti,0.0
2020-06-08,Capacciotti,0.7
2020-06-09,Capacciotti,2.6
2020-06-10,Capacciotti,0.0
2020-06-11,Capacciotti,0.1
2020-06-12,Capacciotti,0.0
2020-06-13,Capacciotti,0.1
2020-06-14,Capacciotti,0.0
2020-06-15,Capacciotti,7.9
2020-06-16,Capacciotti,4.6
2020-06-17,Capacciotti,0.5
2020-06-18,Capacciotti,0.2
2020-06-19,Capacciotti,0.0
2020-06-20,Capacciotti,0.8
2020-06-21,Capacciotti,0.0
2020-06-22,Capacciotti,2.6
2020-06-23,Capacciotti,0.0
2020-06-24,Capacciotti,0.0
2020-06-25,Capacciotti,0.0
2020-06-26,Capacciotti,0.0
2020-06-27,Capacciotti,0.0
2020-06-28,Capacciotti,0.0
2020-06-29,Capacciotti,0.0
2020-06-30,Capacciotti,0.0
2020-07-01,Capacciotti,0.1
2020-07-02,Capacciotti,1.0
2020-07-03,Capacciotti,1.4
2020-07-04,Capacciotti,13.6
2020-07-05,Capacciotti,0.0
2020-07-06,Capacciotti,0.0
2020-07-07,Capacciotti,0.0
2020-07-08,Capacciotti,0.0
2020-07-09,Capacciotti,0.0
2020-07-10,Capacciotti,0.0
2020-07-11,Capacciotti,1.0
2020-07-12,Capacciotti,0.0
2020-07-13,Capacciotti,0.0
2020-07-14,Capacciotti,0.0
2020-07-15,Capacciotti,0.0
2020-07-16,Capacciotti,0.7
2020-07-17,Capacciotti,3.4
2020-07-18,Capacciotti,0.7
2020-07-19,Capacciotti,0.0
2020-07-20,Capacciotti,0.0
2020-07-21,Capacciotti,0.0
2020-07-22,Capacciotti,0.0
2020-07-23,Capacciotti,0.0
2020-07-24,Capacciotti,0.0
2020-07-25,Capacciotti,0.9
2020-07-26,Capacciotti,0.0
2020-07-27,Capacciotti,0.0
2020-07-28,Capacciotti,0.0
2020-07-29,Capacciotti,0.0
2020-07-30,Capacciotti,0.0
2020-07-31,Capacciotti,0.0
2020-08-01,Capacciotti,0.1
2020-08-02,Capacciotti,0.0
2020-08-03,Capacciotti,0.0
2020-08-04,Capacciotti,0.2
2020-08-05,Capacciotti,20.5
2020-08-06,Capacciotti,13.9
2020-08-07,Capacciotti,11.7
2020-08-08,Capacciotti,9.7
2020-08-09,Capacciotti,0.0
2020-08-10,Capacciotti,0.0
2020-08-11,Capacciotti,0.0
2020-08-12,Capacciotti,0.0
2020-08-13,Capacciotti,0.0
2020-08-14,Capacciotti,0.0
2020-08-15,Capacciotti,0.1
2020-08-16,Capacciotti,0.0
2020-08-17,Capacciotti,0.0
2020-08-18,Capacciotti,2.4
2020-08-19,Capacciotti,0.4
2020-08-20,Capacciotti,0.0
2020-08-21,Capacciotti,0.0
2020-08-22,Capacciotti,0.0
2020-08-23,Capacciotti,0.0
2020-08-24,Capacciotti,1.4
2020-08-25,Capacciotti,0.4
2020-08-26,Capacciotti,0.0
2020-08-27,Capacciotti,0.0
2020-08-28,Capacciotti,0.0
2020-08-29,Capacciotti,0.0
2020-08-30,Capacciotti,0.0
2020-08-31,Capacciotti,2.8
2020-09-01,Capacciotti,0.0
2020-09-02,Capacciotti,0.0
2020-09-03,Capacciotti,4.8
2020-09-04,Capacciotti,0.0
2020-09-05,Capacciotti,0.0
2020-09-06,Capacciotti,0.0
2020-09-07,Capacciotti,0.1
2020-09-08,Capacciotti,0.0
2020-09-09,Capacciotti,0.0
2020-09-10,Capacciotti,0.0
2020-09-11,Capacciotti,0.0
2020-09-12,Capacciotti,0.3
2020-09-13,Capacciotti,0.0
2020-09-14,Capacciotti,0.5
2020-09-15,Capacciotti,0.9
2020-09-16,Capacciotti,0.0
2020-09-17,Capacciotti,2.5
2020-09-18,Capacciotti,1.2
2020-09-19,Capacciotti,0.0
2020-09-20,Capacciotti,0.0
2020-09-21,Capacciotti,0.5
2020-09-22,Capacciotti,0.0
2020-09-23,Capacciotti,0.1
2020-09-24,Capacciotti,0.1
2020-09-25,Capacciotti,8.4
2020-09-26,Capacciotti,0.9
2020-09-27,Capacciotti,17.5
2020-09-28,Capacciotti,0.2
2020-09-29,Capacciotti,0.0
2020-09-30,Capacciotti,0.0
2020-10-01,Capacciotti,0.0
2020-10-02,Capacciotti,0.0
2020-10-03,Capacciotti,0.3
2020-10-04,Capacciotti,0.0
2020-10-05,Capacciotti,0.0
2020-10-06,Capacciotti,0.0
2020-10-07,Capacciotti,6.6
2020-10-08,Capacciotti,0.0
2020-10-09,Capacciotti,0.0
2020-10-10,Capacciotti,0.0
2020-10-11,Capacciotti,0.4
2020-10-12,Capacciotti,11.3
2020-10-13,Capacciotti,3.0
2020-10-14,Capacciotti,0.0
2020-10-15,Capacciotti,6.3
2020-10-16,Capacciotti,0.0
2020-10-17,Capacciotti,0.5
2020-10-18,Capacciotti,0.8
2020-10-19,Capacciotti,0.0
2020-10-20,Capacciotti,0.0
2020-10-21,Capacciotti,0.0
2020-10-22,Capacciotti,0.0
2020-10-23,Capacciotti,0.0
2020-10-24,Capacciotti,6.6
2020-10-25,Capacciotti,0.0
2020-10-26,Capacciotti,0.0
2020-10-27,Capacciotti,1.7
2020-10-28,Capacciotti,2.4
2020-10-29,Capacciotti,0.0
2020-10-30,Capacciotti,0.0
2020-10-31,Capacciotti,0.0
2020-11-01,Capacciotti,0.0
2020-11-02,Capacciotti,0.0
2020-11-03,Capacciotti,0.0
2020-11-04,Capacciotti,0.0
2020-11-05,Capacciotti,0.9
2020-11-06,Capacciotti,0.8
2020-11-07,Capacciotti,0.0
2020-11-08,Capacciotti,0.0
2020-11-09,Capacciotti,0.0
2020-11-10,Capacciotti,0.0
2020-11-11,Capacciotti,0.0
2020-11-12,Capacciotti,0.0
2020-11-13,Capacciotti,0.0
2020-11-14,Capacciotti,0.1
2020-11-15,Capacciotti,0.6
2020-11-16,Capacciotti,2.5
2020-11-17,Capacciotti,14.3
2020-11-18,Capacciotti,9.5
2020-11-19,Capacciotti,0.0
2020-11-20,Capacciotti,21.4
2020-11-21,Capacciotti,23.1
2020-11-22,Capacciotti,0.3
2020-11-23,Capacciotti,0.0
2020-11-24,Capacciotti,0.4
2020-11-25,Capacciotti,0.1
2020-11-26,Capacciotti,0.0
2020-11-27,Capacciotti,0.0
2020-11-28,Capacciotti,1.2
2020-11-29,Capacciotti,39.3
2020-11-30,Capacciotti,0.4
2020-12-01,Capacciotti,1.2
2020-12-02,Capacciotti,2.4
2020-12-03,Capacciotti,21.7
2020-12-04,Capacciotti,0.2
2020-12-05,Capacciotti,0.0
2020-12-06,Capacciotti,24.4
2020-12-07,Capacciotti,0.0
2020-12-08,Capacciotti,4.4
2020-12-09,Capacciotti,4.7
2020-12-10,Capacciotti,0.0
2020-12-11,Capacciotti,5.7
2020-12-12,Capacciotti,0.0
2020-12-13,Capacciotti,2.8
2020-12-14,Capacciotti,0.0
2020-12-15,Capacciotti,0.0
2020-12-16,Capacciotti,0.0
2020-12-17,Capacciotti,0.0
2020-12-18,Capacciotti,0.0
2020-12-19,Capacciotti,0.0
2020-12-20,Capacciotti,0.0
2020-12-21,Capacciotti,0.1
2020-12-22,Capacciotti,0.0
2020-12-23,Capacciotti,0.0
2020-12-24,Capacciotti,0.0
2020-12-25,Capacciotti,1.2
2020-12-26,Capacciotti,8.5
2020-12-27,Capacciotti,16.5
2020-12-28,Capacciotti,8.9
2020-12-29,Capacciotti,5.2
2020-12-30,Capacciotti,3.1
2020-12-31,Capacciotti,0.0
2021-01-01,Capacciotti,0.0
2021-01-02,Capacciotti,1.6
2021-01-03,Capacciotti,0.4
2021-01-04,Capacciotti,0.0
2021-01-05,Capacciotti,2.8
2021-01-06,Capacciotti,1.4
2021-01-07,Capacciotti,10.7
2021-01-08,Capacciotti,7.0
2021-01-09,Capacciotti,7.3
2021-01-10,Capacciotti,33.8
2021-01-11,Capacciotti,1.9
2021-01-12,Capacciotti,0.2
2021-01-13,Capacciotti,0.0
2021-01-14,Capacciotti,1.0
2021-01-15,Capacciotti,0.1
2021-01-16,Capacciotti,1.3
2021-01-17,Capacciotti,0.8
2021-01-18,Capacciotti,0.9
2021-01-19,Capacciotti,0.0
2021-01-20,Capacciotti,0.0
2021-01-21,Capacciotti,0.0
2021-01-22,Capacciotti,1.7
2021-01-23,Capacciotti,1.3
2021-01-24,Capacciotti,13.6
2021-01-25,Capacciotti,2.2
2021-01-26,Capacciotti,4.2
2021-01-27,Capacciotti,0.1
2021-01-28,Capacciotti,0.1
2021-01-29,Capacciotti,0.4
2021-01-30,Capacciotti,0.1
2021-01-31,Capacciotti,1.6
2021-02-01,Capacciotti,0.6
2021-02-02,Capacciotti,0.5
2021-02-03,Capacciotti,0.0
2021-02-04,Capacciotti,0.0
2021-02-05,Capacciotti,0.0
2021-02-06,Capacciotti,0.0
2021-02-07,Capacciotti,12.3
2021-02-08,Capacciotti,1.3
2021-02-09,Capacciotti,3.7
2021-02-10,Capacciotti,12.4
2021-02-11,Capacciotti,1.7
2021-02-12,Capacciotti,3.5
2021-02-13,Capacciotti,29.6
2021-02-14,Capacciotti,1.9
2021-02-15,Capacciotti,0.0
2021-02-16,Capacciotti,0.0
2021-02-17,Capacciotti,0.0
2021-02-18,Capacciotti,0.0
2021-02-19,Capacciotti,0.0
2021-02-20,Capacciotti,0.0
2021-02-21,Capacciotti,0.0
2021-02-22,Capacciotti,0.0
2021-02-23,Capacciotti,0.0
2021-02-24,Capacciotti,0.0
2021-02-25,Capacciotti,0.0
2021-02-26,Capacciotti,0.0
2021-02-27,Capacciotti,0.0
2021-02-28,Capacciotti,0.0
2021-03-01,Capacciotti,0.0
2021-03-02,Capacciotti,0.0
2021-03-03,Capacciotti,0.0
2021-03-04,Capacciotti,0.0
2021-03-05,Capacciotti,0.6
2021-03-06,Capacciotti,1.0
2021-03-07,Capacciotti,0.1
2021-03-08,Capacciotti,6.3
2021-03-09,Capacciotti,18.3
2021-03-10,Capacciotti,3.5
2021-03-11,Capacciotti,0.0
2021-03-12,Capacciotti,0.0
2021-03-13,Capacciotti,0.9
2021-03-14,Capacciotti,2.4
2021-03-15,Capacciotti,7.3
2021-03-16,Capacciotti,3.2
2021-03-17,Capacciotti,0.5
2021-03-18,Capacciotti,2.7
2021-03-19,Capacciotti,0.5
2021-03-20,Capacciotti,7.7
2021-03-21,Capacciotti,2.2
2021-03-22,Capacciotti,3.3
2021-03-23,Capacciotti,2.9
2021-03-24,Capacciotti,0.6
2021-03-25,Capacciotti,0.0
2021-03-26,Capacciotti,0.5
2021-03-27,Capacciotti,0.0
2021-03-28,Capacciotti,0.3
2021-03-29,Capacciotti,0.2
2021-03-30,Capacciotti,0.0
2021-03-31,Capacciotti,0.0
2021-04-01,Capacciotti,0.2
2021-04-02,Capacciotti,0.0
2021-04-03,Capacciotti,9.5
2021-04-04,Capacciotti,4.4
2021-04-05,Capacciotti,0.0
2021-04-06,Capacciotti,0.7
2021-04-07,Capacciotti,2.3
2021-04-08,Capacciotti,0.0
2021-04-09,Capacciotti,0.0
2021-04-10,Capacciotti,0.0
2021-04-11,Capacciotti,0.2
2021-04-12,Capacciotti,3.5
2021-04-13,Capacciotti,7.7
2021-04-14,Capacciotti,0.3
2021-04-15,Capacciotti,0.4
2021-04-16,Capacciotti,0.0
2021-04-17,Capacciotti,0.2
2021-04-18,Capacciotti,7.2
2021-04-19,Capacciotti,1.1
2021-04-20,Capacciotti,0.9
2021-04-21,Capacciotti,0.3
2021-04-22,Capacciotti,7.3
2021-04-23,Capacciotti,2.5
2021-04-24,Capacciotti,0.0
2021-04-25,Capacciotti,0.0
2021-04-26,Capacciotti,0.1
2021-04-27,Capacciotti,1.5
2021-04-28,Capacciotti,2.5
2021-04-29,Capacciotti,0.0
2021-04-30,Capacciotti,0.0
2021-05-01,Capacciotti,6.3
2021-05-02,Capacciotti,0.2
2021-05-03,Capacciotti,0.0
2021-05-04,Capacciotti,0.0
2021-05-05,Capacciotti,0.0
2021-05-06,Capacciotti,0.0
2021-05-07,Capacciotti,0.0
2021-05-08,Capacciotti,0.2
2021-05-09,Capacciotti,0.0
2021-05-10,Capacciotti,0.0
2021-05-11,Capacciotti,0.0
2021-05-12,Capacciotti,0.0
2021-05-13,Capacciotti,0.2
2021-05-14,Capacciotti,1.1
2021-05-15,Capacciotti,5.6
2021-05-16,Capacciotti,0.0
2021-05-17,Capacciotti,0.0
2021-05-18,Capacciotti,0.0
2021-05-19,Capacciotti,4.1
2021-05-20,Capacciotti,0.0
2021-05-21,Capacciotti,0.0
2021-05-22,Capacciotti,0.0
2021-05-23,Capacciotti,0.2
2021-05-24,Capacciotti,0.0
2021-05-25,Capacciotti,0.0
2021-05-26,Capacciotti,0.0
2021-05-27,Capacciotti,0.0
2021-05-28,Capacciotti,0.0
2021-05-29,Capacciotti,0.0
2021-05-30,Capacciotti,2.7
2021-05-31,Capacciotti,0.0
2021-06-01,Capacciotti,0.0
2021-06-02,Capacciotti,0.0
2021-06-03,Capacciotti,0.0
2021-06-04,Capacciotti,0.0
2021-06-05,Capacciotti,0.0
2021-06-06,Capacciotti,0.1
2021-06-07,Capacciotti,15.5
2021-06-08,Capacciotti,13.8
2021-06-09,Capacciotti,0.5
2021-06-10,Capacciotti,0.3
2021-06-11,Capacciotti,0.4
2021-06-12,Capacciotti,0.0
2021-06-13,Capacciotti,0.1
2021-06-14,Capacciotti,0.0
2021-06-15,Capacciotti,0.0
2021-06-16,Capacciotti,0.0
2021-06-17,Capacciotti,0.0
2021-06-18,Capacciotti,0.0
2021-06-19,Capacciotti,0.0
2021-06-20,Capacciotti,0.0
2021-06-21,Capacciotti,0.0
2021-06-22,Capacciotti,0.0
2021-06-23,Capacciotti,0.0
2021-06-24,Capacciotti,0.0
2021-06-25,Capacciotti,0.7
2021-06-26,Capacciotti,0.0
2021-06-27,Capacciotti,0.0
2021-06-28,Capacciotti,0.0
2021-06-29,Capacciotti,0.2
2021-06-30,Capacciotti,0.0
2021-07-01,Capacciotti,0.0
2021-07-02,Capacciotti,0.0
2021-07-03,Capacciotti,0.0
2021-07-04,Capacciotti,0.0
2021-07-05,Capacciotti,1.8
2021-07-06,Capacciotti,0.0
2021-07-07,Capacciotti,0.0
2021-07-08,Capacciotti,0.0
2021-07-09,Capacciotti,0.4
2021-07-10,Capacciotti,0.0
2021-07-11,Capacciotti,0.1
2021-07-12,Capacciotti,0.0
2021-07-13,Capacciotti,0.0
2021-07-14,Capacciotti,0.0
2021-07-15,Capacciotti,0.0
2021-07-16,Capacciotti,3.5
2021-07-17,Capacciotti,7.8
2021-07-18,Capacciotti,36.5
2021-07-19,Capacciotti,8.4
2021-07-20,Capacciotti,0.1
2021-07-21,Capacciotti,0.0
2021-07-22,Capacciotti,0.0
2021-07-23,Capacciotti,0.0
2021-07-24,Capacciotti,0.0
2021-07-25,Capacciotti,0.0
2021-07-26,Capacciotti,0.0
2021-07-27,Capacciotti,0.0
2021-07-28,Capacciotti,0.0
2021-07-29,Capacciotti,0.0
2021-07-30,Capacciotti,0.0
2021-07-31,Capacciotti,0.0
2021-08-01,Capacciotti,0.0
2021-08-02,Capacciotti,0.0
2021-08-03,Capacciotti,0.7
2021-08-04,Capacciotti,0.0
2021-08-05,Capacciotti,0.0
2021-08-06,Capacciotti,0.0
2021-08-07,Capacciotti,0.0
2021-08-08,Capacciotti,0.0
2021-08-09,Capacciotti,0.0
2021-08-10,Capacciotti,0.0
2021-08-11,Capacciotti,0.0
2021-08-12,Capacciotti,0.0
2021-08-13,Capacciotti,0.0
2021-08-14,Capacciotti,0.0
2021-08-15,Capacciotti,0.0
2021-08-16,Capacciotti,0.2
2021-08-17,Capacciotti,0.7
2021-08-18,Capacciotti,1.5
2021-08-19,Capacciotti,0.0
2021-08-20,Capacciotti,0.3
2021-08-21,Capacciotti,0.0
2021-08-22,Capacciotti,0.0
2021-08-23,Capacciotti,0.0
2021-08-24,Capacciotti,3.8
2021-08-25,Capacciotti,2.6
2021-08-26,Capacciotti,2.3
2021-08-27,Capacciotti,0.0
2021-08-28,Capacciotti,12.8
2021-08-29,Capacciotti,0.4
2021-08-30,Capacciotti,0.0
2021-08-31,Capacciotti,0.1
2021-09-01,Capacciotti,2.0
2021-09-02,Capacciotti,0.0
2021-09-03,Capacciotti,0.0
2021-09-04,Capacciotti,0.4
2021-09-05,Capacciotti,2.0
2021-09-06,Capacciotti,0.8
2021-09-07,Capacciotti,0.0
2021-09-08,Capacciotti,0.1
2021-09-09,Capacciotti,0.0
2021-09-10,Capacciotti,0.1
2021-09-11,Capacciotti,0.9
2021-09-12,Capacciotti,0.0
2021-09-13,Capacciotti,0.0
2021-09-14,Capacciotti,0.0
2021-09-15,Capacciotti,0.0
2021-09-16,Capacciotti,0.0
2021-09-17,Capacciotti,0.0
2021-09-18,Capacciotti,0.6
2021-09-19,Capacciotti,0.0
2021-09-20,Capacciotti,1.3
2021-09-21,Capacciotti,0.3
2021-09-22,Capacciotti,0.0
2021-09-23,Capacciotti,0.0
2021-09-24,Capacciotti,0.0
2021-09-25,Capacciotti,0.0
2021-09-26,Capacciotti,0.0
2021-09-27,Capacciotti,0.8
2021-09-28,Capacciotti,5.6
2021-09-29,Capacciotti,0.0
2021-09-30,Capacciotti,1.6
2021-10-01,Capacciotti,0.0
2021-10-02,Capacciotti,0.2
2021-10-03,Capacciotti,0.3
2021-10-04,Capacciotti,0.0
2021-10-05,Capacciotti,0.0
2021-10-06,Capacciotti,1.5
2021-10-07,Capacciotti,11.7
2021-10-08,Capacciotti,15.7
2021-10-09,Capacciotti,5.3
2021-10-10,Capacciotti,30.0
2021-10-11,Capacciotti,9.5
2021-10-12,Capacciotti,0.8
2021-10-13,Capacciotti,0.1
2021-10-14,Capacciotti,1.5
2021-10-15,Capacciotti,1.8
2021-10-16,Capacciotti,0.3
2021-10-17,Capacciotti,1.1
2021-10-18,Capacciotti,1.0
2021-10-19,Capacciotti,0.0
2021-10-20,Capacciotti,0.0
2021-10-21,Capacciotti,0.0
2021-10-22,Capacciotti,1.2
2021-10-23,Capacciotti,1.3
2021-10-24,Capacciotti,5.6
2021-10-25,Capacciotti,0.2
2021-10-26,Capacciotti,0.1
2021-10-27,Capacciotti,0.6
2021-10-28,Capacciotti,0.0
2021-10-29,Capacciotti,0.0
2021-10-30,Capacciotti,0.0
2021-10-31,Capacciotti,0.1
2021-11-01,Capacciotti,4.3
2021-11-02,Capacciotti,11.3
2021-11-03,Capacciotti,6.9
2021-11-04,Capacciotti,1.5
2021-11-05,Capacciotti,2.1
2021-11-06,Capacciotti,16.5
2021-11-07,Capacciotti,2.1
2021-11-08,Capacciotti,15.1
2021-11-09,Capacciotti,7.4
2021-11-10,Capacciotti,1.4
2021-11-11,Capacciotti,10.0
2021-11-12,Capacciotti,10.9
2021-11-13,Capacciotti,7.3
2021-11-14,Capacciotti,0.1
2021-11-15,Capacciotti,6.0
2021-11-16,Capacciotti,20.6
2021-11-17,Capacciotti,0.9
2021-11-18,Capacciotti,5.4
2021-11-19,Capacciotti,0.6
2021-11-20,Capacciotti,0.0
2021-11-21,Capacciotti,0.0
2021-11-22,Capacciotti,1.2
2021-11-23,Capacciotti,4.3
2021-11-24,Capacciotti,6.2
2021-11-25,Capacciotti,1.4
2021-11-26,Capacciotti,7.4
2021-11-27,Capacciotti,0.8
2021-11-28,Capacciotti,12.3
2021-11-29,Capacciotti,1.2
2021-11-30,Capacciotti,3.6
2021-12-01,Capacciotti,0.0
2021-12-02,Capacciotti,8.1
2021-12-03,Capacciotti,17.4
2021-12-04,Capacciotti,0.0
2021-12-05,Capacciotti,2.0
2021-12-06,Capacciotti,14.8
2021-12-07,Capacciotti,0.1
2021-12-08,Capacciotti,2.9
2021-12-09,Capacciotti,8.1
2021-12-10,Capacciotti,4.3
2021-12-11,Capacciotti,4.9
2021-12-12,Capacciotti,9.6
2021-12-13,Capacciotti,1.2
2021-12-14,Capacciotti,4.7
2021-12-15,Capacciotti,0.8
2021-12-16,Capacciotti,4.1
2021-12-17,Capacciotti,3.0
2021-12-18,Capacciotti,0.8
2021-12-19,Capacciotti,0.0
2021-12-20,Capacciotti,0.0
2021-12-21,Capacciotti,0.0
2021-12-22,Capacciotti,0.0
2021-12-23,Capacciotti,0.0
2021-12-24,Capacciotti,0.0
2021-12-25,Capacciotti,0.7
2021-12-26,Capacciotti,6.0
2021-12-27,Capacciotti,3.5
2021-12-28,Capacciotti,0.1
2021-12-29,Capacciotti,0.2
2021-12-30,Capacciotti,0.1
2021-12-31,Capacciotti,0.0
2022-01-01,Capacciotti,0.0
2022-01-02,Capacciotti,0.0
2022-01-03,Capacciotti,0.0
2022-01-04,Capacciotti,0.0
2022-01-05,Capacciotti,0.0
2022-01-06,Capacciotti,3.1
2022-01-07,Capacciotti,0.7
2022-01-08,Capacciotti,0.0
2022-01-09,Capacciotti,8.6
2022-01-10,Capacciotti,35.4
2022-01-11,Capacciotti,3.8
2022-01-12,Capacciotti,0.8
2022-01-13,Capacciotti,0.1
2022-01-14,Capacciotti,0.0
2022-01-15,Capacciotti,0.0
2022-01-16,Capacciotti,0.0
2022-01-17,Capacciotti,0.0
2022-01-18,Capacciotti,0.1
2022-01-19,Capacciotti,0.0
2022-01-20,Capacciotti,0.0
2022-01-21,Capacciotti,1.9
2022-01-22,Capacciotti,0.1
2022-01-23,Capacciotti,3.2
2022-01-24,Capacciotti,6.3
2022-01-25,Capacciotti,0.0
2022-01-26,Capacciotti,0.0
2022-01-27,Capacciotti,0.0
2022-01-28,Capacciotti,6.3
2022-01-29,Capacciotti,0.0
2022-01-30,Capacciotti,0.0
2022-01-31,Capacciotti,1.1
2022-02-01,Capacciotti,10.4
2022-02-02,Capacciotti,0.0
2022-02-03,Capacciotti,0.9
2022-02-04,Capacciotti,0.0
2022-02-05,Capacciotti,0.0
2022-02-06,Capacciotti,0.0
2022-02-07,Capacciotti,3.9
2022-02-08,Capacciotti,0.0
2022-02-09,Capacciotti,0.0
2022-02-10,Capacciotti,0.0
2022-02-11,Capacciotti,0.0
2022-02-12,Capacciotti,4.8
2022-02-13,Capacciotti,0.2
2022-02-14,Capacciotti,0.0
2022-02-15,Capacciotti,1.9
2022-02-16,Capacciotti,0.4
2022-02-17,Capacciotti,0.0
2022-02-18,Capacciotti,0.0
2022-02-19,Capacciotti,0.0
2022-02-20,Capacciotti,0.5
2022-02-21,Capacciotti,0.0
2022-02-22,Capacciotti,14.9
2022-02-23,Capacciotti,0.0
2022-02-24,Capacciotti,0.0
2022-02-25,Capacciotti,0.0
2022-02-26,Capacciotti,35.2
2022-02-27,Capacciotti,24.1
2022-02-28,Capacciotti,4.7
2022-03-01,Capacciotti,4.6
2022-03-02,Capacciotti,0.5
2022-03-03,Capacciotti,0.0
2022-03-04,Capacciotti,2.7
2022-03-05,Capacciotti,24.2
2022-03-06,Capacciotti,1.1
2022-03-07,Capacciotti,1.6
2022-03-08,Capacciotti,1.3
2022-03-09,Capacciotti,0.1
2022-03-10,Capacciotti,0.1
2022-03-11,Capacciotti,0.0
2022-03-12,Capacciotti,0.0
2022-03-13,Capacciotti,0.0
2022-03-14,Capacciotti,0.0
2022-03-15,Capacciotti,0.0
2022-03-16,Capacciotti,0.0
2022-03-17,Capacciotti,0.4
2022-03-18,Capacciotti,5.6
2022-03-19,Capacciotti,3.7
2022-03-20,Capacciotti,2.3
2022-03-21,Capacciotti,0.1
2022-03-22,Capacciotti,0.0
2022-03-23,Capacciotti,0.0
2022-03-24,Capacciotti,0.0
2022-03-25,Capacciotti,0.0
2022-03-26,Capacciotti,0.0
2022-03-27,Capacciotti,0.0
2022-03-28,Capacciotti,3.6
2022-03-29,Capacciotti,0.2
2022-03-30,Capacciotti,5.7
2022-03-31,Capacciotti,3.7
2022-04-01,Capacciotti,1.9
2022-04-02,Capacciotti,0.5
2022-04-03,Capacciotti,0.7
2022-04-04,Capacciotti,2.0
2022-04-05,Capacciotti,0.0
2022-04-06,Capacciotti,7.8
2022-04-07,Capacciotti,0.7
2022-04-08,Capacciotti,0.0
2022-04-09,Capacciotti,0.0
2022-04-10,Capacciotti,1.8
2022-04-11,Capacciotti,0.0
2022-04-12,Capacciotti,0.0
2022-04-13,Capacciotti,0.0
2022-04-14,Capacciotti,0.0
2022-04-15,Capacciotti,0.0
2022-04-16,Capacciotti,0.1
2022-04-17,Capacciotti,2.0
2022-04-18,Capacciotti,0.0
2022-04-19,Capacciotti,0.0
2022-04-20,Capacciotti,1.0
2022-04-21,Capacciotti,2.2
2022-04-22,Capacciotti,0.7
2022-04-23,Capacciotti,0.0
2022-04-24,Capacciotti,0.0
2022-04-25,Capacciotti,0.2
2022-04-26,Capacciotti,0.0
2022-04-27,Capacciotti,0.0
2022-04-28,Capacciotti,0.0
2022-04-29,Capacciotti,0.0
2022-04-30,Capacciotti,0.0
2022-05-01,Capacciotti,0.2
2022-05-02,Capacciotti,3.7
2022-05-03,Capacciotti,1.1
2022-05-04,Capacciotti,6.1
2022-05-05,Capacciotti,0.1
2022-05-06,Capacciotti,5.7
2022-05-07,Capacciotti,22.3
2022-05-08,Capacciotti,35.6
2022-05-09,Capacciotti,2.4
2022-05-10,Capacciotti,0.5
2022-05-11,Capacciotti,0.1
